6.163976192474365,-12389.55859375,2009.99462890625
41.8941535949707,-77085.2421875,1840.0
42.75165939331055,-79518.0859375,1860.0
46.73957824707031,-70109.3671875,1500.0
54.07438278198242,-81111.5703125,1500.0
52.874324798583984,-82431.0703125,1559.0
66.51497650146484,-71836.171875,1080.0
75.30233764648438,-100905.1328125,1340.0
50.56697082519531,-59669.02734375,1180.0
74.71537780761719,-94141.375,1260.0
78.04412841796875,-110822.6640625,1420.0
64.83434295654297,-79097.8984375,1220.0
58.25183868408203,-78057.4609375,1340.0
62.32390594482422,-90992.90625,1460.0
33.95296096801758,-29199.546875,860.0
44.451141357421875,-57786.484375,1300.0
38.2183837890625,-50448.265625,1320.0
61.141845703125,-68478.8671875,1120.0
74.72705841064453,-82050.4921875,1098.00244140625
82.53809356689453,-97394.953125,1180.0
84.52491760253906,-79453.421875,940.0
74.28313446044922,-75694.515625,1019.0
69.9880599975586,-62989.25390625,900.0
51.615116119384766,-49498.89453125,959.0
63.72501754760742,-62450.515625,980.0
41.83297348022461,-39322.99609375,940.0
51.327335357666016,-43114.9609375,840.0
35.15910339355469,-24611.373046875,700.0
59.53279113769531,-65486.0703125,1100.0
55.140018463134766,-37495.2109375,680.0
33.942264556884766,-21723.048828125,640.0
22.73716926574707,-18644.478515625,820.0
54.134517669677734,-35728.78125,660.0
49.849544525146484,-33897.69140625,680.0
33.147857666015625,-26518.28515625,800.0
2.9694769382476807,-1306.56982421875,440.0
27.774946212768555,-16664.966796875,600.0
23.028703689575195,-14277.7958984375,620.0
25.57927703857422,-20975.0078125,820.0
14.795011520385742,-10060.607421875,680.0
5.8730669021606445,-2695.37646484375,458.9384765625
8.420404434204102,-5557.466796875,660.0
0.10585474222898483,-50.81027603149414,480.0
5.262388229370117,-2625.931640625,499.0
12.15278434753418,-7534.72607421875,620.0
2.5733232498168945,-1286.66162109375,500.0
0.36409273743629456,-174.76451110839844,480.0
0.0,0.0,379.75762939453125
6.695381164550781,-2678.15234375,400.0
0.0,0.0,300.0
18.157875061035156,-4721.04736328125,260.0
7.034724712371826,-2673.1953125,380.0
5.36314582824707,-2676.209716796875,499.0
3.00795316696167,-1079.855224609375,359.0
0.0,0.0,340.0
0.0,0.0,540.0
11.394535064697266,-6586.16552734375,578.0109252929688
19.105405807495117,-7642.162109375,400.0
14.466801643371582,-6654.728515625,460.0
2.0507893562316895,-1148.4420166015625,560.0
15.636198043823242,-8443.546875,540.0
1.2542895078659058,-802.7453002929688,640.0
1.0370122194290161,-393.0276184082031,379.0
2.8489363193511963,-1994.25537109375,700.0
11.432948112487793,-5716.47412109375,500.0
5.346895217895508,-2566.509765625,480.0
17.62513542175293,-10910.201171875,619.0137329101562
15.339038848876953,-10430.546875,680.0
25.114051818847656,-21598.083984375,860.0
36.7204475402832,-24969.904296875,680.0
16.139019012451172,-12265.654296875,760.0
83.9826889038086,-80539.3984375,959.0
51.24678421020508,-56371.4609375,1100.0
40.0389289855957,-38437.37109375,960.0
55.98058319091797,-60459.03125,1080.0
45.413604736328125,-49954.96484375,1100.0
89.78118133544922,-109533.0390625,1220.0
54.096317291259766,-73570.9921875,1360.0
49.00187683105469,-77422.96875,1580.0
50.423274993896484,-75634.9140625,1500.0
60.21923065185547,-121040.65625,2010.0
72.5079116821289,-143565.671875,1980.0
78.0533676147461,-148301.40625,1900.0
89.68666076660156,-127355.0546875,1420.0
95.3792724609375,-152606.84375,1600.0
116.85226440429688,-177615.4375,1520.0
115.40673065185547,-223889.0625,1940.0
94.71810150146484,-119344.8046875,1260.0
114.85778045654297,-165395.203125,1440.0
89.79146575927734,-156237.15625,1740.0
90.8559341430664,-129015.4296875,1420.0
104.91810607910156,-136393.53125,1300.0
98.35372161865234,-127859.8359375,1300.0
106.7710189819336,-128125.2265625,1200.0
127.2920913696289,-173117.25,1360.0
96.45185852050781,-138890.671875,1440.0
111.45326232910156,-156034.5625,1400.0
132.0638427734375,-213943.421875,1620.0
124.56179809570312,-129544.2734375,1040.0
128.15841674804688,-194800.796875,1520.0
78.69168853759766,-86560.859375,1100.0
93.05502319335938,-130277.03125,1400.0
89.12936401367188,-114085.5859375,1280.0
122.75423431396484,-171855.921875,1400.0
119.8689193725586,-184598.140625,1540.0
102.5516128540039,-133317.09375,1300.0
105.2042007446289,-185159.390625,1760.0
124.31485748291016,-228739.34375,1840.0
118.98312377929688,-183234.015625,1540.0
87.28693389892578,-136167.609375,1560.0
124.01488494873047,-225707.09375,1820.0
81.13391876220703,-103851.4140625,1280.0
109.9078140258789,-162663.5625,1480.0
145.82704162597656,-250822.515625,1720.0
109.70670318603516,-155783.515625,1420.0
128.22442626953125,-202594.59375,1580.0
140.0958709716797,-232559.140625,1660.0
131.7533416748047,-197630.015625,1500.0
134.69960021972656,-185885.453125,1380.0
98.0701675415039,-162796.484375,1660.0
119.96395874023438,-163150.984375,1360.0
98.56104278564453,-198107.703125,2010.0
112.57665252685547,-148601.1875,1320.0
80.44189453125,-125489.359375,1560.0
95.30542755126953,-162019.234375,1700.0
81.98133087158203,-132809.75,1620.0
128.1993408203125,-164095.15625,1280.0
121.52055358886719,-205369.734375,1690.0
79.36302185058594,-142853.4375,1800.0
104.54735565185547,-167275.765625,1600.0
120.31748962402344,-194914.328125,1620.0
116.51121520996094,-198069.0625,1700.0
99.95980834960938,-179927.65625,1800.0
105.42423248291016,-193980.59375,1840.0
121.0063705444336,-242012.734375,2000.0
119.82864379882812,-167760.09375,1400.0
100.1353530883789,-176238.21875,1760.0
116.04358673095703,-185669.734375,1600.0
133.00469970703125,-234088.265625,1760.0
129.5808868408203,-241020.453125,1860.0
128.5768585205078,-200579.90625,1560.0
119.17874908447266,-219288.890625,1840.0
127.31689453125,-231716.75,1820.0
103.02423858642578,-158657.328125,1540.0
120.14736938476562,-187429.890625,1560.0
142.5402069091797,-286505.8125,2010.0
125.50733947753906,-230933.5,1840.0
113.603271484375,-159044.578125,1400.0
103.65795135498047,-163779.5625,1580.0
136.0254364013672,-273411.125,2010.0
128.9715576171875,-226989.9375,1760.0
112.90361785888672,-205484.578125,1820.0
109.69307708740234,-190865.953125,1740.0
98.4989013671875,-141838.421875,1440.0
106.32259368896484,-202012.921875,1900.0
94.90416717529297,-190757.375,2010.0
109.9461898803711,-211096.6875,1920.0
96.0733413696289,-151795.875,1580.0
122.55640411376953,-237759.421875,1940.0
111.9815444946289,-215004.5625,1920.0
99.38823699951172,-135168.0,1360.0
108.76301574707031,-176196.078125,1620.0
123.26448059082031,-247761.609375,2010.0
103.66838836669922,-208373.453125,2010.0
81.05597686767578,-162922.515625,2010.0
106.5150375366211,-214095.21875,2010.0
92.53508758544922,-185995.53125,2010.0
78.64535522460938,-125832.5703125,1600.0
94.08024597167969,-174989.25,1860.0
85.11410522460938,-160014.515625,1880.0
95.68650817871094,-191373.015625,2000.0
113.09721374511719,-221670.53125,1960.0
92.69557189941406,-137189.453125,1480.0
94.83443450927734,-178288.734375,1880.0
87.56102752685547,-138346.421875,1580.0
83.62371826171875,-140487.84375,1680.0
93.88813018798828,-176509.6875,1880.0
88.6546859741211,-141847.5,1600.0
106.44993591308594,-213964.375,2010.0
128.57699584960938,-185150.875,1440.0
102.5682601928711,-206162.203125,2010.0
115.15398406982422,-231459.515625,2010.0
116.17022705078125,-169608.53125,1460.0
127.10736846923828,-255485.8125,2010.0
121.12516021728516,-220447.796875,1820.0
96.89354705810547,-194756.03125,2010.0
102.294189453125,-177991.890625,1740.0
90.73774719238281,-119773.828125,1320.0
86.83058166503906,-149348.59375,1720.0
120.12257385253906,-237842.703125,1980.0
97.0997085571289,-155359.53125,1600.0
109.26934051513672,-187943.265625,1720.0
110.68978881835938,-222486.46875,2010.0
124.42597198486328,-176684.875,1420.0
129.83950805664062,-241501.484375,1860.0
